2015-03-28 02:03:19,c027e8f3,alvaro,mobile,impression
2015-03-29 13:08:23,fcda60c2,,video,impression
2015-03-29 10:06:25,24a18b24,,video,impression
2015-03-27 21:57:41,1d2253ae,,search,impression
2015-03-25 14:32:42,c448a659,,display,click
2015-03-26 21:39:51,0ab33e0b,,display,impression
2015-04-01 00:07:57,1cba5b73,,video,impression
2015-03-31 20:24:00,c6994280,paula,video,impression
2015-03-22 08:18:40,7eafefaa,hilary,display,impression
2015-03-25 01:45:45,eab39e2f,parker,video,impression
2015-03-25 05:18:37,260cee94,,display,impression
2015-03-22 06:15:38,6dc48d0f,basil,display,impression
2015-03-28 05:02:51,fc88d1f6,ofelia,video,click
2015-03-24 21:09:29,8c32374b,,mobile,impression
2015-03-24 16:13:03,e6cf6891,,display,impression
2015-03-31 03:13:17,97fe2cab,moises,display,impression
2015-03-21 10:58:25,6e6bacc2,,video,click
2015-04-02 08:48:47,bc1bcae4,reva,video,impression
2015-03-24 19:51:05,6da387ef,,display,impression
2015-03-26 00:00:15,3ebfd71d,socorro,mobile,impression
2015-03-23 02:49:35,bbd231d3,,search,click
2015-03-29 03:43:59,f83978a6,,display,impression
2015-03-31 18:17:24,504f4ac4,kim,video,click
2015-03-29 21:52:40,0c32b0f9,,display,click
2015-04-01 18:57:13,2cd0ea26,hattie,native,impression
2015-03-21 22:40:09,ec7e95c1,jenifer,display,impression
2015-04-01 13:07:47,d1622c46,,display,impression
2015-03-29 02:07:15,585c269b,,display,impression
2015-03-23 03:01:20,b7de55c0,,display,impression
2015-03-23 08:38:43,b74b3801,,display,click
2015-03-28 02:54:59,f9496014,,video,click
2015-04-03 07:30:15,c406848e,,video,click
2015-03-29 18:20:23,b4f14cdd,,mobile,click
2015-04-02 05:36:51,3625d0b0,,video,impression
2015-03-25 02:49:32,bf9df723,greg,display,impression
2015-03-31 06:56:43,9cb7bf8b,,search,impression
2015-03-24 10:22:31,998a67a5,august,display,impression
2015-03-31 02:31:19,2889faaf,arline,search,impression
2015-04-02 23:00:08,4b75d704,,video,impression
2015-04-01 18:50:10,e7f8493f,,display,impression
2015-03-21 18:15:08,d4ac59d7,,display,impression
2015-03-30 16:16:52,ae986ce1,russ,search,click
2015-03-26 16:03:32,04a077da,,display,impression
2015-03-27 02:43:06,2c76e783,cora,video,impression
2015-03-23 06:10:38,86f149db,,native,impression
2015-04-01 17:49:32,89ddeebf,,mobile,click
2015-03-21 07:17:55,f61435ed,roberta,search,impression
2015-03-22 15:11:48,defb3c93,brooke,display,impression
2015-03-25 23:55:59,7fd3d3ef,garth,mobile,click
2015-03-22 09:07:43,07502093,,video,impression
2015-03-28 11:19:03,f622bf24,,mobile,impression
2015-03-28 07:44:38,00af7e54,,mobile,click
2015-04-03 05:46:33,546346be,,video,impression
2015-03-21 12:30:33,11171039,,display,impression
2015-03-21 04:22:22,82abfcca,dinah,video,impression
2015-04-01 23:03:33,f8844cf1,gracie,video,impression
2015-03-20 21:53:56,7ce098de,,social,impression
2015-03-31 01:14:53,684c602e,darnell,display,impression
2015-03-22 06:51:15,1d35bc1c,eloise,search,impression
2015-03-21 17:15:59,46036252,melody,mobile,impression
2015-04-03 05:53:51,b1cb4293,,display,impression
2015-04-02 21:20:49,86a43cab,,display,impression
2015-03-27 02:23:31,405f9a3c,rocky,display,click
2015-03-26 14:59:59,4be71142,karyn,mobile,click
2015-03-21 03:56:26,ae1d20a8,janna,display,impression
2015-04-03 00:47:50,2f145bbd,desmond,social,click
2015-03-22 13:11:32,82bd712b,callie,search,impression
2015-03-28 23:57:52,b2cf7507,,display,click
2015-03-23 04:20:25,2f97d389,horace,display,impression
2015-03-25 12:43:13,88328f8c,,social,impression
2015-03-31 11:37:06,9107e3d4,annette,display,click
2015-03-27 08:13:51,a00ac8f1,jasper,video,impression
2015-04-01 19:23:48,7235bca1,barbra,social,impression
2015-03-31 02:22:08,6fae1d9d,ella,display,click
2015-03-26 15:04:15,43e9ddac,jacques,display,click
2015-03-22 22:54:31,fcbcfd8d,kelli,video,impression
2015-03-30 18:08:06,dec376b4,bernice,display,impression
2015-03-25 23:11:16,af6d3a9f,,display,impression
2015-03-25 08:18:56,1897d227,,video,impression
2015-03-20 12:44:12,0ccfffc0,ursula,search,impression
2015-03-30 22:55:49,40499c0f,leona,video,impression
2015-03-27 20:24:01,1d6979b3,josh,video,impression
2015-03-21 02:36:19,4e54130f,,display,click
2015-03-22 07:54:12,a4b8f0c4,,display,impression
2015-03-24 17:09:32,e99bc0ae,bethany,video,click
2015-03-28 04:49:29,01404c70,,video,impression
2015-04-02 15:04:49,8608097b,steve,display,click
2015-03-28 11:44:14,646d54a7,tommy,video,impression
2015-03-30 17:19:12,b272da34,rosella,display,click
2015-03-30 17:45:54,0df4e36e,dixie,display,click
2015-03-25 17:27:43,22a03deb,melba,display,impression
2015-03-23 22:33:00,687deb8c,,video,impression
2015-03-29 04:33:12,11deddde,,display,impression
2015-03-26 08:00:18,b1cb4293,blair,display,impression
2015-04-02 18:37:49,6d710fa0,justine,display,impression
2015-03-22 12:29:52,1c75e31b,,video,click
2015-03-22 17:37:34,5d07621d,charmaine,video,impression
2015-03-29 10:34:28,036666ec,,display,impression
2015-04-02 15:45:05,a3b822cc,gretchen,video,click
2015-03-26 12:59:14,f74178c3,,display,click
2015-03-24 10:49:03,fc9e13ab,,display,impression
2015-04-02 16:38:14,b41938e2,,display,click
2015-03-26 20:17:54,478e9382,,display,impression
2015-03-28 08:34:24,d1f50645,concetta,display,impression
2015-03-31 05:16:27,211bbd68,ethan,video,impression
2015-03-25 05:27:40,5fea6313,dewayne,mobile,impression
2015-03-24 15:45:14,72102c68,,video,impression
2015-03-26 12:28:13,9fc1ec60,,video,click
2015-03-21 14:21:27,aa383644,,display,impression
2015-03-22 09:21:41,c5000ebe,efrain,display,impression
2015-03-29 07:22:00,723215f0,,video,impression
2015-04-01 03:11:16,a4acc4b7,zoila,mobile,impression
2015-03-23 01:51:19,3d40baa1,barry,video,impression
2015-03-27 22:08:15,70ef46e7,anastasia,display,impression
2015-03-28 07:45:18,5f58783c,,display,click
2015-03-25 13:25:55,5940334c,,email,click
2015-03-23 21:44:32,ed547d16,,video,impression
2015-03-23 20:09:33,6369d50e,kitty,mobile,impression
2015-04-02 01:29:00,21443e38,,display,impression
2015-03-24 03:08:33,5277b35f,,display,impression
2015-04-03 00:47:17,d82daf74,,display,impression
2015-03-20 17:49:14,4125f3ab,cornelia,search,impression
2015-03-25 08:44:38,7f0e62ae,,display,impression
2015-04-01 21:09:35,12782bf3,shanna,mobile,click
2015-03-25 17:21:48,650cdebb,,social,click
2015-03-22 03:06:01,8df40b28,,display,impression
2015-03-27 19:42:40,d7184274,manuel,display,impression
2015-03-23 17:24:32,617fb805,,mobile,impression
2015-03-27 09:39:45,78ef95e0,elida,display,impression
2015-03-29 16:57:00,8b140355,,display,impression
2015-04-01 12:08:18,281a78b9,elise,display,impression
2015-04-01 06:56:24,eca18b5a,lynne,display,impression
2015-03-29 11:18:35,9556c130,clinton,video,click
2015-03-30 00:35:31,e403c29b,stacy,display,impression
2015-03-24 10:45:24,a89a492b,bert,display,impression
2015-03-24 13:39:48,ccc4c620,elsie,social,impression
2015-03-25 21:53:47,bafa5e5a,,video,impression
2015-03-31 21:23:03,b4a40f36,karen,display,impression
2015-03-28 17:21:15,5c6f2b83,nell,mobile,impression
2015-03-21 23:58:50,0d0aa22c,,mobile,impression
2015-04-02 07:15:26,9eee78b3,,display,click
2015-03-23 21:19:16,02111bff,,display,impression
2015-03-20 23:54:22,3c161537,francisco,video,click
2015-04-01 06:31:40,75df31e7,,display,click
2015-03-23 08:15:25,3c5f452b,claire,mobile,impression
2015-03-30 00:35:18,6042456e,ricky,display,impression
2015-03-26 10:47:37,d032b93f,,video,impression
2015-03-25 02:45:45,2feb38d7,mauricio,display,impression
2015-03-22 00:24:01,1576ff79,,display,click
2015-03-21 03:56:26,f1f5e34a,,display,impression
2015-03-21 13:36:27,18a1ba40,,display,impression
2015-03-21 00:24:04,61d7a175,,mobile,impression
2015-03-24 03:27:05,0d50fb9f,cecil,display,click
2015-03-25 22:34:33,5de68ccf,angie,video,click
2015-03-29 07:11:30,fe619418,,video,impression
2015-04-02 11:00:40,75e12ab6,,video,click
2015-03-22 03:19:44,02111bff,rebecca,video,impression
2015-03-22 12:22:13,d09f11a6,zoila,display,impression
2015-03-20 11:25:38,116b03e0,gerry,display,click
2015-03-20 20:04:52,b0c3308d,,display,click
2015-03-22 03:20:24,a6ee841f,,display,click
2015-03-29 11:06:12,4737d03a,,video,impression
2015-04-03 10:12:54,80df98e4,,display,impression
2015-03-23 23:26:06,00eeb015,rocky,display,click
2015-03-29 12:33:30,23e45795,,mobile,impression
2015-03-31 00:19:33,b2eaf242,,video,impression
2015-03-26 17:49:45,6e6bacc2,aurelia,display,impression
2015-03-24 03:03:37,283fece8,,display,impression
2015-03-25 13:17:19,994622c1,,display,impression
2015-03-21 18:54:39,5558a973,reina,search,impression
2015-03-29 10:24:41,90e045b5,,video,impression
2015-04-03 06:59:04,53e943d1,,display,impression
2015-04-02 08:27:57,4ab72199,,mobile,impression
2015-03-28 11:35:45,40be5b25,ilene,search,impression
2015-03-23 17:36:06,f3bc1635,dixie,affiliate,impression
2015-04-01 11:26:54,4b5936cd,dirk,display,impression
2015-03-29 06:21:02,f622bf24,,display,impression
2015-03-31 15:54:42,31bb7e00,eddie,video,impression
2015-03-29 19:56:40,4be71142,karyn,search,click
2015-03-25 00:31:51,19fdfc94,hector,display,click
2015-04-03 05:16:27,7420887c,valencia,display,click
2015-03-31 09:28:24,6bed6ff1,ernest,display,impression
2015-03-21 22:18:42,7f191064,laverne,display,impression
2015-03-22 10:33:13,987952b2,,video,impression
2015-03-24 13:38:05,29e07d59,,video,click
2015-03-31 18:11:39,cde4cda4,rosita,video,impression
2015-03-22 23:46:07,7209e6d3,debra,search,click
2015-03-25 11:05:40,7cc20f32,keri,display,impression
2015-03-25 00:06:37,1fd32239,randell,display,impression
2015-04-02 09:58:30,d862c4dd,deborah,social,click
2015-03-24 12:56:42,dfceff0a,,display,impression
2015-04-03 00:37:04,79960ee2,,mobile,impression
2015-04-01 05:40:12,ef56bc36,polly,affiliate,impression
2015-03-21 11:46:13,048bf449,victor,video,click
2015-03-23 14:33:08,25d4ca87,krista,email,impression
2015-04-03 03:33:46,0ea8531c,santos,display,click
2015-04-01 13:24:10,447e9982,verna,display,click
2015-03-26 18:51:32,9ecb2904,,display,impression
2015-03-26 05:05:57,d33753ff,emilie,mobile,impression
2015-03-29 04:41:46,421fe737,opal,display,impression
2015-03-24 13:59:59,9f404781,,mobile,impression
2015-03-25 20:56:12,66fd608b,,display,impression
2015-04-01 20:14:49,9ee9361c,,mobile,impression
2015-03-26 16:29:40,17e02e0c,,mobile,impression
2015-03-27 16:40:44,4e54130f,,mobile,click
2015-04-01 11:12:38,91afa359,harry,video,impression
2015-03-27 18:42:20,f9d001a5,,video,impression
2015-03-23 20:46:05,9a6d0daa,,video,impression
2015-03-28 10:52:17,4c198c4c,,video,impression
2015-03-27 11:46:58,7b8746aa,,social,impression
2015-03-29 21:51:26,9b965c30,,display,impression
2015-03-26 18:45:52,656b84d0,,video,impression
2015-03-26 10:09:01,dcbb7d75,,video,click
2015-03-27 07:12:31,6beb674e,dale,mobile,impression
2015-03-24 15:09:56,9eedd8d0,,display,impression
2015-03-25 23:18:07,9ddf401c,,display,impression
2015-03-23 06:19:38,2e8f4026,,display,impression
2015-04-03 09:01:12,5f628ad2,shirley,display,impression
2015-03-20 19:33:48,5277b35f,,display,impression
2015-03-20 11:38:41,aa0e22aa,,video,impression
2015-03-26 05:19:40,533d31fa,lloyd,display,impression
2015-03-21 12:02:49,4d024c92,scot,display,impression
2015-04-01 04:51:44,28002253,,video,click
2015-03-23 16:06:10,4f0c6351,,display,impression
2015-04-02 19:48:43,a4accf6e,letha,display,click
2015-03-26 15:38:59,1778d005,tammy,display,impression
2015-03-25 17:13:08,ac0fb696,lila,display,impression
2015-03-22 07:11:21,40be5b25,,mobile,click
2015-03-24 17:57:12,64ff0dbf,dee,video,impression
2015-03-31 03:27:16,238c49ad,emmanuel,mobile,impression
2015-03-27 01:14:49,45bf328b,,display,impression
2015-03-27 08:32:39,d46f384e,ashlee,display,impression
2015-03-31 09:38:42,a00ac8f1,,display,impression
2015-04-02 14:15:17,f52f2fed,loyd,search,click
2015-03-23 09:17:09,fc9e13ab,ollie,display,click
2015-03-25 05:57:39,c4787c7c,,display,click
2015-03-26 07:55:52,c591e01b,giovanni,display,impression
2015-03-30 07:05:09,293a40c2,,display,impression
2015-03-27 17:41:24,46e31a58,,display,impression
2015-04-01 00:17:04,0e9c8964,,display,impression
2015-04-01 10:43:50,6d75c5c8,chelsey,mobile,click
2015-04-03 09:21:24,f37901ce,,display,impression
2015-03-29 07:36:35,431a2818,,display,impression
2015-03-21 12:00:33,cb05bb0e,,display,impression
2015-03-22 21:55:19,a1cb8740,,display,impression
2015-03-21 16:02:28,fed5e48c,vicente,display,impression
2015-03-30 01:59:26,b15bcfe7,,video,click
2015-03-21 00:33:53,4bf1d66d,collin,video,click
2015-03-23 07:33:41,a7be5b1b,,mobile,click
2015-03-31 19:45:30,5fea6313,,display,impression
2015-04-01 04:12:21,9edc252d,,display,click
2015-04-02 18:13:40,25d4ca87,krista,display,click
2015-04-02 11:21:46,fc9e13ab,ollie,mobile,impression
2015-03-31 11:35:06,901670d7,eloisa,search,click
2015-03-21 15:25:21,391ea83b,juliette,video,impression
2015-03-23 06:11:23,ed7618aa,robin,video,impression
2015-03-24 05:12:55,2e514f0f,,video,impression
2015-03-24 06:35:05,b75835ab,,display,impression
2015-03-23 15:09:21,882338cb,christian,mobile,impression
2015-03-30 15:00:38,37d509d2,,video,impression
2015-04-01 15:24:08,e403c29b,,display,impression
2015-03-24 06:00:52,2d3ee3b6,,display,impression
2015-03-31 04:02:18,6f4a0aa2,,mobile,impression
2015-03-29 14:27:47,11fcfffe,,search,impression
2015-04-01 18:42:15,47886aad,,video,click
2015-03-31 00:00:28,1c365bc4,,video,click
2015-03-21 07:38:34,d77781a1,,mobile,impression
2015-03-29 22:54:24,21f83434,,mobile,impression
2015-03-28 07:53:53,240cac75,elisabeth,video,impression
2015-03-26 12:37:48,4d024c92,,display,impression
2015-03-29 04:22:54,d523bd82,anna,display,impression
2015-03-21 23:56:08,9349d045,bob,social,click
2015-03-21 11:45:49,ffea459d,,video,impression
2015-03-27 10:41:36,9d23694f,,mobile,impression
2015-03-24 23:54:19,8e7373d5,lily,display,impression
2015-03-25 07:26:50,1d359c55,,display,impression
2015-03-21 12:15:48,d4d1e595,leticia,display,click
2015-04-01 23:31:05,beb5aa6d,,display,click
2015-03-27 16:14:49,ec24c198,,display,impression
2015-03-22 16:25:20,f7af03b9,leon,mobile,click
2015-03-31 05:19:20,3652bb04,tabatha,video,impression
2015-03-20 23:46:12,f04fd1d6,,video,impression
2015-04-02 13:08:33,f145fa53,chantel,display,impression
2015-03-23 13:54:20,1866be8e,kristina,search,impression
2015-03-29 18:04:31,7fb28565,boyd,video,impression
2015-03-27 20:09:07,6b8d40cb,melvin,display,impression
2015-03-26 10:54:13,52b6b403,sophie,display,impression
2015-03-29 16:44:22,9cb7bf8b,,social,click
2015-03-29 18:44:24,24ee5fb4,,video,click
2015-03-29 17:40:47,3730a82f,,display,impression
2015-03-31 06:27:29,1aaa296a,murray,mobile,impression
2015-03-25 00:22:04,501c160b,chelsea,search,impression
2015-04-03 01:16:44,de8515d0,anthony,mobile,impression
2015-03-29 01:32:41,1576ff79,,search,impression
2015-03-22 21:29:17,9dad55b9,,display,impression
2015-03-30 20:35:11,a10de3d4,,video,impression
2015-03-24 13:17:49,28b04331,janis,video,impression
2015-03-30 00:36:51,4c61b289,emanuel,search,impression
2015-03-27 21:47:44,d102eb1f,,display,click
2015-03-27 18:54:13,1d6979b3,,display,impression
2015-03-26 07:34:22,7efdf64e,,video,impression
2015-03-27 09:08:09,a79ea3a1,herminia,display,impression
2015-04-01 03:57:14,5d91fa9e,,display,click
2015-04-02 22:41:29,b272da34,rosella,video,impression
2015-03-20 10:35:34,f22dac15,,video,impression
2015-03-26 11:02:24,d6de03e1,,display,click
2015-03-24 16:12:06,0d50fb9f,cecil,video,impression
2015-03-25 08:41:44,c2f5ce57,,display,impression
2015-03-27 23:57:49,14c31acf,lillie,search,impression
2015-03-28 18:45:57,e2e201ab,,display,click
2015-04-01 09:07:58,f9306aa3,,video,impression
2015-03-31 22:52:06,6570de72,,display,impression
2015-03-27 11:12:06,f613ba38,,video,click
2015-03-23 11:10:38,e8eb1989,,display,click
2015-03-28 11:57:17,473a7043,sandra,mobile,impression
2015-03-21 14:01:22,8cb9d313,,display,click
2015-03-23 12:53:18,7598cc31,erick,video,impression
2015-04-03 07:16:00,801b8951,,search,click
2015-03-26 07:57:25,2ce3e6c1,junior,display,impression
2015-03-29 02:35:27,4d024c92,,display,impression
2015-03-28 08:39:19,b92f2ca2,kimberley,display,impression
2015-03-28 13:11:44,c75331fd,,display,impression
2015-04-01 19:45:34,7ea44b7d,delmar,display,impression
2015-04-01 01:54:49,30d1be49,,video,impression
2015-03-26 21:27:37,5ce257a8,lowell,video,impression
2015-03-27 09:43:58,82e832a1,dante,display,impression
2015-03-21 10:59:43,478e9382,joy,display,impression
2015-04-02 08:40:24,65a62a9e,,affiliate,impression
2015-04-02 17:55:34,e13a9165,,display,click
2015-04-01 19:54:30,0d50fb9f,cecil,video,impression
2015-03-25 13:20:36,84b2b991,jill,video,impression
2015-03-29 00:28:13,4bfb2e27,,display,click
2015-03-24 04:40:55,2693ee65,bernice,display,impression
2015-03-29 12:00:38,7ce098de,,video,impression
2015-03-29 20:45:47,75e12ab6,,display,impression
2015-03-24 13:10:23,c6f29fe0,omar,mobile,impression
2015-03-23 00:06:51,7917feeb,corina,display,click
2015-03-25 05:52:38,b56f1f27,rosalee,mobile,impression
2015-03-29 16:41:09,03d972bf,tabitha,display,impression
2015-03-27 02:26:48,91b972ea,sonny,video,impression
2015-03-28 11:18:21,3254829d,,display,impression
2015-03-29 01:23:55,a89a492b,bert,video,impression
2015-04-02 13:46:32,cc163d6b,,video,impression
2015-03-31 13:10:48,48425ace,,video,impression
2015-03-21 17:13:51,5e188dbc,chasity,social,impression
2015-03-24 09:12:23,546346be,major,video,click
2015-03-27 12:19:06,b22f84ff,,display,click
2015-04-01 22:26:50,b9fe9a9f,,display,impression
2015-03-24 08:50:37,cf3a30b6,erma,display,click
2015-04-02 01:53:16,dec376b4,bernice,display,click
2015-04-01 15:56:02,e403c29b,stacy,display,click
2015-03-20 18:51:42,6fc8cb04,,video,impression
2015-03-21 08:35:14,930b0f76,,display,impression
2015-03-28 06:20:27,d0f4618c,athena,video,impression
2015-03-23 20:56:27,94b284aa,,mobile,impression
2015-03-28 21:25:49,bfe24698,,mobile,impression
2015-03-29 22:16:27,9eedd8d0,,display,impression
2015-04-02 06:40:44,dc23ff90,,display,impression
2015-03-23 16:51:18,650cdebb,,display,click
2015-03-26 19:59:19,f1f5e34a,,video,impression
2015-03-24 06:56:27,a8ab4f57,travis,video,impression
2015-03-28 05:25:14,07143b2d,,video,click
2015-03-26 21:53:21,e782d9c8,,display,click
2015-03-27 11:35:39,db6165d9,,display,impression
2015-03-27 22:51:27,07eec0ec,,display,impression
2015-03-22 11:32:13,d1618ba7,reggie,video,impression
2015-03-22 07:50:31,7906c44e,,display,impression
2015-03-20 10:46:01,de83d470,delbert,email,click
2015-03-20 15:15:01,bbb86dfd,,video,click
2015-03-21 08:17:26,6d9b15f1,cheryl,video,impression
2015-03-25 18:41:21,e8340971,,display,impression
2015-03-30 05:18:22,93eb1bf6,,display,impression
2015-03-24 18:58:23,f03929bd,kellie,social,click
2015-03-23 13:43:21,58897e3e,,display,impression
2015-03-27 09:27:52,7790d030,paul,video,impression
2015-03-31 15:03:32,9adddb40,tameka,display,impression
2015-03-25 17:06:03,86f5231e,,display,impression
2015-03-23 16:59:07,6bef9471,grant,video,click
2015-03-21 19:24:59,994e2607,,mobile,impression
2015-03-23 18:30:50,fae147ae,,display,impression
2015-04-03 00:11:02,d7e91caa,,video,impression
2015-03-23 04:34:48,f3efd80b,,display,impression
2015-04-03 00:04:41,e8ad278d,dave,social,impression
2015-03-25 13:00:09,cda66f5f,,video,impression
2015-03-30 23:13:03,339dd7ea,,video,click
2015-03-26 18:10:02,d07c4d66,,search,impression
2015-03-25 07:18:43,a97ee9de,kermit,video,impression
2015-03-21 16:32:53,295845ec,eugenio,display,click
2015-03-20 19:26:41,37acdbb7,,display,click
2015-04-02 12:35:51,e57881a4,minnie,video,click
2015-03-30 02:22:01,e589d040,,display,impression
2015-04-02 01:47:56,af8feb4d,simone,mobile,impression
2015-03-30 02:49:20,a51aeec0,,video,click
2015-03-31 19:28:54,7ce098de,,display,impression
2015-03-21 00:58:59,fcaaaaff,,display,impression
2015-03-26 14:41:00,e7b3fa37,,display,impression
2015-03-21 07:31:38,1483af1a,,video,impression
2015-03-21 03:07:58,d73a5c1f,,search,impression
2015-03-25 00:46:22,2527a8e4,,display,impression
2015-04-03 02:38:16,739f7193,marva,display,click
2015-03-30 09:07:47,3a29cebd,,display,click
2015-03-28 11:37:25,b7c38318,,video,click
2015-03-23 03:43:36,9349d045,,video,click
2015-03-25 03:42:17,26ae090a,,video,impression
2015-03-28 07:47:30,17896811,neil,video,impression
2015-03-24 10:08:28,17203db3,malinda,search,click
2015-03-28 07:35:37,84bfc602,tamara,video,impression
2015-03-21 19:36:09,c2ea3457,,video,impression
2015-03-27 02:14:00,1928f28a,kristine,video,click
2015-03-26 16:03:16,47039cfc,,display,impression
2015-03-21 19:30:06,5940334c,,display,impression
2015-03-24 12:35:31,1999b074,sang,mobile,impression
2015-03-30 02:07:50,33562a93,rachel,social,click
2015-03-29 11:52:29,9b7494b6,,display,impression
2015-03-28 10:23:55,707a045c,,display,impression
2015-03-24 10:55:25,f9b816d3,,social,impression
2015-03-21 19:04:35,a69a7b89,josefina,native,click
2015-03-27 01:34:18,61214e2c,,display,impression
2015-03-30 12:12:50,5dd2089a,,display,impression
